Question_ID,User_ID,User_Reputation,User_Type,Gold_Badges,Silver_Badges,Bronze_Badges,Has_Custom_Avatar,Accept_Rate,Tags,Tag_Count,Creation_Date_Readable,Post_Age_Days,Has_Image,Word_Count,Code_Block_Count,Link_Count,Title_Word_Count,LaTeX_Comment_Count,Is_Question_Format,Subjective_Score,Up_Vote_Count,Down_Vote_Count,Favorite_Count,View_Count,Is_Answered,Objective_Comment_Count,Objective_Total_Comment_Words,Objective_Avg_Comment_Words,Objective_Time_To_First_Answer_Mins,Answer_Count,Has_Accepted_Answer,Max_Answer_Score,Avg_Answer_Score,Total_Answer_Words,Link
746632,148997,93,registered,0,0,3,False,,"luatex, chemmacros, chemformula",3,2025-06-22 21:15:17,416.63,False,172,2,0,12,0,False,9,9,0,0,440,True,0,0,0.0,263653.75,4,False,3,2.0,133,https://tex.stackexchange.com/questions/746632/chemformula-compilation-error-with-lualatex-when-using-stoichiometric-coeffici
747250,4736,32422,registered,6,76,143,True,90.0,kerning,1,2025-07-04 20:45:11,404.65,True,182,1,4,9,4,False,9,9,0,0,378,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/747250/kerning-error-around-l-in-purchased-font-better-sans
747600,300114,103,registered,0,0,6,True,,"tables, vertical-alignment",2,2025-07-10 16:19:31,398.83,True,181,1,1,14,0,True,9,10,1,0,289,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/747600/how-to-vertically-center-a-rotated-cell-across-two-rows-in-a-latex-table
747713,48973,18158,registered,2,41,71,True,90.0,"fonts, fontspec, libertinus",3,2025-07-12 09:36:53,397.11,True,92,1,2,8,1,False,9,9,0,0,460,True,0,0,0.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/747713/use-libertinus-serif-italic-j-from-stylistic-alternative
748530,337901,143,registered,0,0,4,False,,"tikz-pgf, coding",2,2025-07-24 05:45:08,385.27,True,211,1,2,5,12,False,9,9,0,0,568,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/748530/2d-projectile-motion-diagram-attempt
749223,221544,623,registered,0,3,7,False,,spacing,1,2025-08-04 16:28:52,373.83,True,87,1,1,3,0,False,9,9,0,0,350,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/749223/improving-a-correspondence
749226,75818,1563,registered,0,9,23,False,,"graphics, xetex, luatex, color",4,2025-08-04 17:08:31,373.8,True,62,1,3,8,0,False,9,9,0,0,161,False,0,0,0.0,,0,False,0,0.0,0,https://tex.stackexchange.com/questions/749226/color-discrepancy-in-figures-between-lualatex-and-xelatex
749633,963,122413,registered,37,308,581,False,93.0,sockets,1,2025-08-12 17:14:10,365.79,False,77,0,0,6,0,False,9,9,0,0,316,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/749633/example-of-using-plugs-and-sockets
749731,249383,109,registered,0,0,3,False,,tikz-pgf,1,2025-08-14 15:19:00,363.87,True,157,1,2,5,14,False,9,10,1,0,316,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/749731/3-springs-in-series-tikz
749895,242971,174,registered,0,0,4,True,,"spacing, tex-core, plain-tex, parameters, texbook",5,2025-08-18 22:32:55,359.57,False,116,2,0,10,0,True,9,9,0,0,474,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/749895/what-are-the-exact-rules-about-spaces-surrounding-macro-parameters-arguments
749990,117876,76310,registered,21,140,309,False,100.0,"amsmath, packages, math-operators",3,2025-08-20 23:07:06,357.55,True,125,1,2,10,0,False,9,9,0,0,591,True,0,0,0.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/749990/issue-with-integral-command-from-intexgral-package-in-math-mode
750184,19809,15025,registered,7,50,128,False,93.0,"enumitem, ntheorem, zref, zref-clever",4,2025-08-25 13:59:28,352.93,True,208,1,3,5,16,False,9,9,0,0,447,True,0,0,0.0,204413.47,3,False,5,5.0,208,https://tex.stackexchange.com/questions/750184/theorem-list-references-with-zref-clever
750324,46944,370,registered,1,2,11,False,,"luatex, pdf, accessibility, tagged-pdf, alttext",5,2025-08-28 20:10:21,349.67,False,117,1,0,8,0,False,9,9,0,0,985,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/750324/lualatex-accessible-pdf-not-validated-by-accessibility-checker
750414,117876,76310,registered,21,140,309,False,100.0,"tikz-pgf, backgrounds, fill, tikzlibrary",4,2025-08-31 15:00:50,346.89,True,167,1,1,14,0,True,9,10,1,0,379,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/750414/how-to-properly-fill-the-area-under-a-hyperbola-arc-in-tikz-without-fillbetween
750420,236759,1027,registered,0,5,9,True,,"tikz-pgf, amsmath, tikz-matrix",3,2025-08-31 15:52:32,346.85,True,429,6,5,5,0,False,9,9,0,0,882,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/750420/the-forbidden-nesting-of-matrices
750746,87678,30204,registered,2,50,101,True,100.0,"fontspec, microtype, letterspacing",3,2025-09-07 16:20:03,339.83,False,205,1,0,5,9,False,9,9,0,0,367,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/750746/fontspec-letterspace-and-microtype-clash
751189,63279,2846,registered,0,21,18,False,,"verbatim, expl3, optional-arguments",3,2025-09-16 19:55:51,330.68,False,280,2,1,16,0,False,9,9,0,0,458,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/751189/defining-a-verbatim-environment-as-a-pair-of-commands-e-g-using-c-argspec-w
751318,45734,1301,registered,0,12,22,False,100.0,"typography, trees, nesting, formulas",4,2025-09-19 17:25:31,327.79,True,192,1,2,10,0,True,9,9,0,0,410,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/751318/how-to-typeset-the-complete-structure-of-deeply-nested-formulas
751371,204924,29256,registered,3,22,48,False,,"tikz-pgf, spath3",2,2025-09-20 12:00:45,327.01,True,574,2,2,15,0,True,9,9,0,0,157,True,0,0,0.0,174971.22,1,True,5,5.0,34,https://tex.stackexchange.com/questions/751371/the-strange-gap-in-spath3-s-keep-middle-it-s-not-a-bug-it-s-a-feature
751609,107497,11379,registered,2,26,55,False,,"compiling, tagged-pdf",2,2025-09-24 21:27:30,322.62,False,30,0,0,7,0,True,9,9,0,0,593,True,0,0,0.0,0.0,2,True,12,12.0,429,https://tex.stackexchange.com/questions/751609/how-much-does-tagging-affect-my-compilation
752703,419944,93,registered,0,0,4,False,,"macros, tcolorbox, expansion, optional-arguments, key-value",5,2025-10-21 03:24:12,296.37,False,1108,8,0,8,64,False,9,9,0,0,501,True,0,0,0.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/752703/using-macros-to-define-optional-arguments-for-environments
754333,319072,12987,registered,2,14,57,True,,tikz-pgf,1,2025-11-02 23:31:10,283.49,True,46,1,1,21,0,False,9,9,0,0,774,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/754333/i-want-a-command-which-can-take-two-arbitrary-ellipses-and-shade-the-region-bet
754565,365654,103,registered,0,0,3,False,,"luatex, enumitem",2,2025-11-07 19:22:04,278.66,True,229,1,3,13,0,True,9,9,0,0,273,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/754565/how-can-i-get-enumerate-to-use-chinese-numerals-instead-of-arabic-ones
755023,117876,76310,registered,21,140,309,False,100.0,"hyperref, links, editors, texworks, href",5,2025-11-18 19:27:09,267.66,True,117,1,2,4,0,False,9,9,0,0,503,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/755023/link-with-many
755493,314693,11866,registered,5,14,51,True,,"color, pstricks, pspicture, psvectorian",4,2025-11-27 19:08:13,258.67,True,34,1,1,10,2,True,9,9,0,0,203,True,0,0,0.0,31023.02,3,False,6,5.0,2054,https://tex.stackexchange.com/questions/755493/how-to-color-the-hollyberries-red-in-a-psvectorian-ornament
755511,416867,191,registered,0,0,2,True,,"pdf, html, accessibility, tagged-pdf",4,2025-11-28 10:34:53,258.03,True,1150,2,4,15,3,True,9,9,0,0,337,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/755511/why-does-latex-put-the-pdf-tags-for-floats-at-the-end-of-the-document
755609,48973,18158,registered,2,41,71,True,90.0,ctan,1,2025-12-01 01:25:55,255.41,True,158,0,4,16,0,True,9,9,0,0,267,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/755609/what-are-ctan-package-modifications-that-dont-affect-the-package-files-and-why
755658,208607,193,registered,0,0,4,True,,"color, tikz-cd",2,2025-12-02 05:12:25,254.25,True,96,1,1,9,0,False,9,9,0,0,385,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/755658/xcolor-not-fully-colouring-commutative-diagrams-drawn-by-tikzcd
755900,271404,187,registered,0,0,7,False,,tables,1,2025-12-08 06:49:15,248.19,True,179,1,1,8,1,False,9,11,2,0,469,True,0,0,0.0,,5,False,0,0.0,0,https://tex.stackexchange.com/questions/755900/how-to-layout-the-two-side-notes-using-latex
757104,10898,31292,registered,25,118,214,False,68.0,"tikz-pgf, pgfplots",2,2025-12-13 20:50:19,242.6,True,117,1,2,4,2,False,9,9,0,0,1003,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/757104/graphing-the-function-y-x2sin1-x
757318,235794,3723,registered,1,12,63,True,,"macros, expandafter, newdocumentcommand",3,2025-12-19 01:40:42,237.4,False,108,2,0,8,6,False,9,9,0,0,241,True,0,0,0.0,396.58,3,False,7,4.67,1113,https://tex.stackexchange.com/questions/757318/combine-numbers-from-custom-commands-into-a-range
757366,278534,2558,registered,1,6,15,False,,macros,1,2025-12-21 05:15:30,235.25,False,213,1,0,6,9,True,9,9,0,0,247,True,0,0,0.0,97.17,1,False,9,9.0,427,https://tex.stackexchange.com/questions/757366/why-cannot-par-be-printed-here
757904,46023,14851,registered,3,29,72,False,43.0,"tikz-pgf, circuitikz",2,2026-01-05 01:23:22,220.41,True,61,1,1,11,0,False,9,9,0,0,148,True,0,0,0.0,337.5,1,True,6,6.0,211,https://tex.stackexchange.com/questions/757904/circuitikz-set-rounded-corners-of-a-oscopeshape-to-a-smaler-value
758056,430745,193,registered,0,0,4,False,,mathematics,1,2026-01-09 02:02:59,216.39,True,96,0,5,5,0,False,9,9,0,0,808,True,0,0,0.0,42.3,3,True,13,11.33,232,https://tex.stackexchange.com/questions/758056/rafael-bombellis-mathematical-power-notation
758803,107497,11379,registered,2,26,55,False,,"accessibility, tagged-pdf, tagpdf",3,2026-01-26 21:03:44,198.59,False,128,1,1,11,1,True,9,9,0,0,421,True,0,0,0.0,74.77,1,True,10,10.0,55,https://tex.stackexchange.com/questions/758803/how-can-i-accessibly-make-my-pdf-have-an-h1-heading
758890,46023,14851,registered,3,29,72,False,43.0,"foreach, calculations, fpeval",3,2026-01-28 16:13:02,196.79,True,99,1,1,7,5,False,9,9,0,0,946,True,0,0,0.0,456.67,7,True,12,6.86,1063,https://tex.stackexchange.com/questions/758890/best-ways-to-calculate-sums-in-latex
758979,46023,14851,registered,3,29,72,False,43.0,"calculations, xint, numerica",3,2026-01-30 11:18:36,195.0,True,212,1,5,9,2,False,9,9,0,0,243,True,0,0,0.0,76.88,2,True,8,8.0,674,https://tex.stackexchange.com/questions/758979/calculate-values-of-standard-normal-distribution-table-as-macro
760261,28139,415,registered,0,3,10,True,,"warnings, calculator",2,2026-02-27 18:03:26,166.72,False,131,2,1,6,5,False,9,9,0,0,339,True,0,0,0.0,31.85,3,True,12,8.67,360,https://tex.stackexchange.com/questions/760261/problem-warning-message-with-calculator-package
760494,194994,10468,registered,2,17,47,False,,"math-mode, kpfonts",2,2026-03-06 06:21:41,160.21,True,51,1,2,3,2,False,9,9,0,0,226,True,0,0,0.0,243.03,2,True,8,6.5,134,https://tex.stackexchange.com/questions/760494/not-supseteq-with-kpfonts
760850,433835,447,registered,0,0,7,False,,graphics,1,2026-03-14 15:11:18,151.84,False,102,3,0,11,4,False,9,9,0,0,311,True,0,0,0.0,9.92,3,True,9,6.0,388,https://tex.stackexchange.com/questions/760850/automatically-include-converted-version-of-images-in-latex-if-it-exists
760935,436904,91,registered,0,0,1,False,,"asymptote, asy",2,2026-03-17 02:17:49,149.37,True,256,1,1,7,0,True,9,9,0,0,118,True,0,0,0.0,98727.02,1,False,5,5.0,91,https://tex.stackexchange.com/questions/760935/how-do-directional-lights-work-in-asymptote
760968,262169,153,registered,0,0,5,False,,"symbols, babel, accents, spanish",4,2026-03-17 21:24:58,148.58,True,88,1,1,5,0,False,9,9,0,0,220,True,0,0,0.0,46.42,3,False,6,4.33,244,https://tex.stackexchange.com/questions/760968/projective-limit-spanish-acute-accent
761002,6622,616,registered,0,5,11,True,,"lists, enumitem, ltx-talk",3,2026-03-18 16:13:39,147.79,False,149,1,0,14,0,True,9,9,0,0,243,True,0,0,0.0,276.57,2,False,7,6.0,895,https://tex.stackexchange.com/questions/761002/is-there-currently-a-way-to-use-custom-lists-in-slides-with-ltx-talk-class
761108,1402,47580,registered,15,140,207,False,70.0,"diagrams, luadraw",2,2026-03-21 23:35:47,144.49,True,182,1,2,11,1,True,9,9,0,0,338,True,0,0,0.0,40.7,2,True,11,10.0,315,https://tex.stackexchange.com/questions/761108/luadraw-why-is-one-of-my-points-out-of-frame
761245,224652,287,registered,0,1,5,False,,"macros, foreach",2,2026-03-26 01:02:05,140.43,False,114,1,1,6,1,False,9,9,0,0,314,True,0,0,0.0,28.07,5,True,7,4.0,1477,https://tex.stackexchange.com/questions/761245/defining-list-of-commands-using-foreach
761449,329597,2115,registered,0,3,22,False,,"math-mode, greek, typewriter, lowercase",4,2026-03-31 16:20:51,134.83,True,38,1,1,14,0,True,9,9,0,0,423,True,0,0,0.0,120.77,3,True,9,4.33,296,https://tex.stackexchange.com/questions/761449/is-there-a-lowercase-greek-letter-font-with-a-fixed-mathtt-in-math-format
761472,18189,321744,registered,25,194,411,False,85.0,circuitikz,1,2026-04-01 01:52:15,134.43,True,169,1,2,10,6,True,9,9,0,0,268,True,0,0,0.0,646.57,3,True,8,6.67,969,https://tex.stackexchange.com/questions/761472/circuitikz-how-to-prettify-connection-between-transformer-and-connecting-lines
761804,439085,91,registered,0,0,1,False,,"tikz-pgf, pgfplots, 3d",3,2026-04-11 17:14:33,123.79,False,165,2,0,8,0,False,9,9,0,0,409,True,0,0,0.0,34.32,3,False,12,9.33,624,https://tex.stackexchange.com/questions/761804/graphing-a-system-of-inequalities-in-3-dimensions
761867,439284,315,registered,0,0,4,False,,"sectioning, ltx-talk",2,2026-04-14 06:53:29,121.23,True,114,1,2,7,0,True,9,9,0,0,324,True,0,0,0.0,101.98,2,True,7,6.0,321,https://tex.stackexchange.com/questions/761867/how-to-show-section-slides-in-ltx-talk
761944,439504,99,registered,0,0,3,False,,"tikz-pgf, align, positioning, nodes, height",5,2026-04-16 18:18:47,118.75,False,134,1,0,18,1,True,9,10,1,0,271,True,0,0,0.0,16.65,4,False,10,6.5,731,https://tex.stackexchange.com/questions/761944/how-to-create-a-tikz-node-whose-top-matches-one-node-s-north-and-bottom-matches
761962,204627,845,registered,0,5,15,False,,"tikz-pgf, backgrounds",2,2026-04-17 12:22:47,118.0,True,140,2,2,4,0,False,9,9,0,0,120,True,0,0,0.0,12.25,1,True,9,9.0,89,https://tex.stackexchange.com/questions/761962/bug-with-tikz-backgrounds-library
762122,12385,469,registered,0,3,8,False,100.0,"luatex, subscripts, superscripts, lua",4,2026-04-22 03:33:09,113.36,False,137,1,1,7,2,False,9,9,0,0,244,True,0,0,0.0,92.43,3,False,10,5.0,467,https://tex.stackexchange.com/questions/762122/append-command-to-all-superscripts-and-subscripts
762158,319072,12987,registered,2,14,57,True,,"diagrams, mathematics, luadraw",3,2026-04-23 04:57:22,112.31,True,102,1,1,6,1,False,9,9,0,0,239,True,0,0,0.0,304.7,1,True,6,6.0,130,https://tex.stackexchange.com/questions/762158/calculating-tangent-vectors-with-partial-derivatives
762274,18545,8719,registered,9,56,90,False,91.0,"tikz-styles, 3d, luadraw",3,2026-04-26 14:11:04,108.92,True,152,2,1,18,0,True,9,9,0,0,476,True,0,0,0.0,73.93,3,True,11,7.67,931,https://tex.stackexchange.com/questions/762274/how-can-we-obtain-a-smoother-sphere-when-cutting-it-with-a-plane-and-moving-the
762559,248420,123,registered,0,0,5,False,,"luatex, unicode-math, kerning, bugs, lua-unicode-math",5,2026-05-05 05:29:23,100.28,True,284,1,3,5,0,False,9,9,0,0,311,True,0,0,0.0,99.52,2,True,6,5.5,304,https://tex.stackexchange.com/questions/762559/mysterious-lualatex-math-kerning-issue
762619,441067,91,registered,0,0,2,False,,"natbib, memoir, warnings",3,2026-05-07 13:20:14,97.96,False,164,2,0,20,0,False,9,9,0,0,224,True,0,0,0.0,8.77,1,False,5,5.0,47,https://tex.stackexchange.com/questions/762619/class-memoir-warning-addtodef-is-marked-deprecated-and-will-be-removed-in-2026
762771,412920,253,registered,0,0,6,False,,"xetex, unicode-math",2,2026-05-14 05:26:02,91.29,False,106,2,0,6,4,False,9,9,0,0,226,True,0,0,0.0,78.18,3,True,9,7.0,127,https://tex.stackexchange.com/questions/762771/renewcommand-gamma-into-itgamma-in-unicode-math
762783,318844,307,registered,0,1,3,False,,"circuitikz, circuits",2,2026-05-14 13:58:56,90.93,True,219,1,2,23,1,True,9,9,0,0,168,True,0,0,0.0,252.63,2,True,7,7.0,392,https://tex.stackexchange.com/questions/762783/how-do-i-make-the-gate-branch-in-the-jfet-transistor-symbol-centralised-rather-t
762879,345443,443,registered,0,1,6,False,,tikz-pgf,1,2026-05-18 15:21:16,86.87,True,242,1,2,3,0,False,9,9,0,0,404,True,0,0,0.0,76.2,2,True,12,11.0,344,https://tex.stackexchange.com/questions/762879/line-across-sphere
763163,442602,93,registered,0,0,5,False,,"spacing, unicode-math, accents",3,2026-05-29 05:53:34,76.27,True,201,1,2,14,1,True,9,9,0,0,220,True,0,0,0.0,128.08,3,True,8,6.33,228,https://tex.stackexchange.com/questions/763163/wideoverbar-is-raised-oddly-high-over-narrow-contents-how-can-i-avoid-this-beh
763784,117876,76310,registered,21,140,309,False,100.0,"tikz-pgf, symbols, tikz-styles, fun, tikzlibrary",5,2026-06-14 15:15:35,59.88,True,41,0,2,3,0,False,9,10,1,0,395,True,0,0,0.0,855.18,5,True,7,4.2,2106,https://tex.stackexchange.com/questions/763784/symbol-of-cannon
764051,292245,399,registered,0,2,10,False,,"biblatex, vertical-alignment, biblatex-ext",3,2026-06-21 22:55:23,52.56,True,81,1,2,9,0,False,9,9,0,0,199,True,0,0,0.0,2957.33,3,True,7,6.0,193,https://tex.stackexchange.com/questions/764051/consistent-vertical-alignment-for-open-access-icons-with-biblatex-ext
764109,444107,99,registered,0,0,3,False,,"tikz-pgf, 3d",2,2026-06-23 14:15:06,50.92,False,218,1,0,10,2,False,9,10,1,0,655,True,0,0,0.0,109.08,5,False,9,6.2,1335,https://tex.stackexchange.com/questions/764109/coloring-a-region-of-a-sphere-in-3d-using-tikz
765006,319072,12987,registered,2,14,57,True,,tikz-pgf,1,2026-07-28 09:34:57,16.11,True,163,2,1,6,0,False,9,9,0,0,368,True,0,0,0.0,39.87,2,True,11,10.5,145,https://tex.stackexchange.com/questions/765006/necessarily-high-sampled-curve-in-plain-tikz
706486,274542,1033,registered,0,4,10,False,,"package-writing, key-value",2,2024-01-06 16:52:47,949.77,False,283,2,1,13,3,True,8,8,0,0,446,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/706486/weird-error-in-custom-package-instead-of-the-error-i-tried-to-throw
706667,34551,5541,registered,4,46,112,True,80.0,"tikz-pgf, diagrams",2,2024-01-08 21:58:17,947.56,True,123,1,1,6,1,False,8,8,0,0,305,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/706667/draw-a-shape-inside-another-one
706935,274542,1033,registered,0,4,10,False,,"warnings, package-writing, documentclass-writing, latex-base, bugs",5,2024-01-12 15:38:07,943.82,False,272,5,0,19,11,True,8,8,0,0,433,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/706935/why-do-i-get-unused-global-options-warning-for-options-forwarded-to-a-package
706964,219471,255,registered,0,2,7,True,,"tikz-pgf, plot",2,2024-01-13 00:14:17,943.46,True,77,1,2,4,0,False,8,9,1,0,814,True,0,0,0.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/706964/creating-a-half-life-plot
707345,272052,195,registered,0,0,4,False,,tex-general,1,2024-01-18 13:17:38,937.92,True,97,1,1,16,0,True,8,8,0,0,2073,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/707345/addressing-the-elephant-in-the-room-why-the-way-of-writing-cong-and-equiv
707715,35729,673,registered,0,7,19,True,40.0,"arxiv, latexml",2,2024-01-23 09:22:53,933.08,False,96,0,2,8,0,False,8,8,0,0,908,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/707715/making-the-most-of-latexml-on-the-arxiv
709668,268808,952,registered,0,4,13,False,,"tikz-pgf, tikz-styles, tikz-3dplot",3,2024-02-15 16:34:23,909.78,True,555,2,4,12,16,True,8,8,0,0,411,True,0,0,0.0,1120353.82,2,False,5,4.5,3245,https://tex.stackexchange.com/questions/709668/how-is-it-possible-to-draw-2-merging-spherical-caps-with-tikz
709994,28522,739,registered,1,5,13,False,100.0,"macros, expansion",2,2024-02-19 21:20:20,905.58,True,132,2,3,5,3,True,8,8,0,0,621,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/709994/get-third-argument-from-string
711842,92569,329,registered,0,1,8,False,,matrices,1,2024-02-29 11:32:50,895.99,True,196,1,2,8,0,False,8,8,0,0,1243,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/711842/how-to-display-a-distance-matrix-in-latex
713285,125912,221,registered,0,2,8,True,,"greek, math-fonts",2,2024-03-15 21:14:09,880.59,True,211,0,5,11,0,True,8,8,0,0,3077,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/713285/does-a-cursive-script-math-font-exist-for-uppercase-greek-letters
714127,274486,351,registered,0,1,6,False,,"horizontal-alignment, line-breaking",2,2024-03-27 00:42:53,869.44,False,97,0,1,5,0,False,8,8,0,0,2018,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/714127/difference-between-newline-linebreak-break
714954,318037,83,registered,0,0,4,True,,"circuitikz, rotating, circuits, source",4,2024-04-06 18:36:31,858.74,True,266,1,3,8,3,True,8,8,0,0,361,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/714954/circuitikz-how-to-only-rotate-alternating-current-symbol
715096,39222,266198,registered,17,323,663,True,64.0,"hyperref, cross-referencing, expl3, cleveref, lthooks",5,2024-04-08 17:01:33,856.8,False,275,1,0,8,0,False,8,8,0,0,413,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/715096/current-best-practice-re-cross-references-to-last-page
716341,245790,26910,registered,4,26,70,False,,"pdftex, pdf, plain-tex, texworks",4,2024-04-24 10:51:55,841.06,True,260,1,2,13,1,True,8,8,0,0,500,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/716341/how-do-i-change-the-page-size-for-a-pdf-file-generated-by-plain-tex
716435,319083,83,registered,0,0,2,False,,"tikz-pgf, timeline",2,2024-04-25 10:38:27,840.07,False,314,2,0,7,7,False,8,8,0,0,729,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/716435/need-help-with-a-timeline-using-tikz
716537,11131,9831,registered,2,32,55,True,91.0,forest,1,2024-04-26 14:02:44,838.93,True,220,1,2,7,10,False,8,8,0,0,278,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/716537/problem-with-forked-edges-in-atypical-forest-sty
718032,295073,153,registered,0,0,8,True,,"align, aligned",2,2024-05-15 22:47:14,819.56,True,93,1,2,8,1,False,8,8,0,0,817,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/718032/how-can-i-align-twice-a-math-equation
718530,222633,567,registered,0,3,15,False,,"pdftex, compiling, texstudio",3,2024-05-22 09:13:12,813.13,False,1145,3,0,7,2,False,8,8,0,0,173,False,0,0,0.0,,0,False,0,0.0,0,https://tex.stackexchange.com/questions/718530/pdftex-log-file-eating-up-disk-space
718670,320672,81,registered,0,0,1,False,,"equations, symbols",2,2024-05-23 18:40:15,811.73,True,59,1,1,6,0,False,8,8,0,0,500,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/718670/square-root-symbols-that-dont-match
719657,321293,201,registered,0,1,3,False,,"math-mode, symbols, math-operators",3,2024-06-04 04:24:50,800.33,True,56,0,1,16,0,True,8,8,0,0,1771,True,0,0,0.0,,4,False,0,0.0,0,https://tex.stackexchange.com/questions/719657/is-there-a-way-of-creating-this-symbol-for-probability-independence-with-respect
720262,314693,11866,registered,5,14,51,True,,"typography, punctuation, bold, lettrine",4,2024-06-11 00:16:31,793.5,True,129,1,1,11,2,False,8,8,0,0,431,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/720262/on-producing-bold-commas-in-lettrines-when-o-is-a-word
720304,289569,623,registered,0,3,5,True,,"tikz-pgf, tikz-arrows",2,2024-06-11 15:19:58,792.87,True,23,1,1,8,0,True,8,8,0,0,553,True,0,0,0.0,,3,False,0,0.0,0,https://tex.stackexchange.com/questions/720304/how-can-show-division-of-fraction-with-tikz
721197,140932,81,registered,0,0,4,True,,"mactex, arara",2,2024-06-24 05:39:45,780.28,False,52,0,0,12,0,False,8,8,0,0,880,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/721197/mactex-live-utility-always-asks-for-force-removal-of-arara-and-arara-universal-d
721335,325463,83,registered,0,0,5,False,,pgfornament,1,2024-06-26 04:13:10,778.34,True,47,1,1,10,0,True,8,8,0,0,213,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/721335/how-to-avoid-pgfornament-being-clipped-by-its-bounding-box
721785,14649,23856,registered,8,80,154,True,97.0,pgfplots,1,2024-07-02 21:53:15,771.6,True,274,1,1,14,2,False,8,8,0,0,174,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/721785/pgfplots-option-axis-x-line-bottom-ignored-after-axis-x-line-center
721995,152035,437,registered,0,2,10,False,,"tikz-pgf, tikz-arrows",2,2024-07-05 18:57:03,768.72,True,52,1,1,6,0,False,8,8,0,0,426,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/721995/decorate-equations-with-arrows-using-tikz
723451,39222,266198,registered,17,323,663,True,64.0,"spacing, line-spacing, plain-tex, vertical-spacing",4,2024-07-29 19:35:20,744.7,True,241,1,1,3,7,False,8,8,0,0,394,True,0,0,0.0,,2,False,0,0.0,0,https://tex.stackexchange.com/questions/723451/on-vertical-spacing
723729,162893,421,registered,0,3,11,False,,"graphics, xetex, color, moderncv",4,2024-08-02 09:25:30,741.12,True,343,1,3,7,141,False,8,8,0,0,1221,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/723729/moderncv-colors-not-showing-up-at-bars
724552,124034,161,registered,0,0,5,True,,"math-mode, biblatex, cleveref, mathtools, autonum",5,2024-08-16 20:02:49,726.68,False,96,1,0,6,1,False,8,8,0,0,280,True,0,0,0.0,,1,False,0,0.0,0,https://tex.stackexchange.com/questions/724552/cleveref-biblatex-and-automatic-equation-numbering
